endTime;artistName;trackName;msPlayed;;;;;;;;;;;;;;;
2020-04-18 16:01;Karlos Rosé;Sabotaje;209280;;;;;;;;;;;;;;;
2020-04-18 16:04;Henry Santos;Don Juan & Cupido;230895;;;;;;;;;;;;;;;
2020-04-18 16:06;Grupo Extra;A Traves del Vaso (Bachata Version);93887;;;;;;;;;;;;;;;
2020-04-18 16:11;El Chaval de la Bachata;Me Sacaste Del Llavero;250124;;;;;;;;;;;;;;;
2020-04-18 16:13;Ralphy Dreamz;Ni en Defensa Propia;141766;;;;;;;;;;;;;;;
2020-04-18 16:16;Prince Royce;Lotería;44608;;;;;;;;;;;;;;;
2020-04-18 16:16;Kewin Cosmos;Como Los 90's (Bachata Version);152516;;;;;;;;;;;;;;;
2020-04-18 16:16;Esme;Tus Amigas;2922;;;;;;;;;;;;;;;
2020-04-18 16:16;Pedro Capó;Buena Suerte;831;;;;;;;;;;;;;;;
2020-04-18 16:17;Sech;Relación;22911;;;;;;;;;;;;;;;
2020-04-18 16:17;Arctic Monkeys;Do I Wanna Know?;26133;;;;;;;;;;;;;;;
2020-04-18 16:17;Ozuna;Balenciaga;3157;;;;;;;;;;;;;;;
2020-04-18 16:17;Maluma;Dispuesto (feat. Ozuna);3775;;;;;;;;;;;;;;;
2020-04-18 16:18;Black Eyed Peas;MAMACITA;45866;;;;;;;;;;;;;;;
2020-04-18 16:22;Ozuna;Dile Que Tu Me Quieres;226520;;;;;;;;;;;;;;;
2020-04-18 16:26;Ozuna;Síguelo Bailando;226800;;;;;;;;;;;;;;;
2020-04-18 16:29;Nirvana;Smells Like Teen Spirit;2880;;;;;;;;;;;;;;;
2020-04-18 16:29;Lunay;La Cama - Remix;2940;;;;;;;;;;;;;;;
2020-04-18 16:29;Ozuna;100 Preguntas;178080;;;;;;;;;;;;;;;
2020-04-18 16:33;Queen;I Want It All - Single Version;242093;;;;;;;;;;;;;;;
2020-04-18 16:50;The Rolling Stones;Sympathy For The Devil - 50th Anniversary Edition;246494;;;;;;;;;;;;;;;
2020-04-18 16:53;Bazzi;Myself;167557;;;;;;;;;;;;;;;
2020-04-18 16:54;Jaden;SOHO;73365;;;;;;;;;;;;;;;
2020-04-18 16:58;Arizona Zervas;ROXANNE;163636;;;;;;;;;;;;;;;
2020-04-18 17:01;SALES;Chinese New Year;160000;;;;;;;;;;;;;;;
2020-04-18 17:05;Cuco;Keeping Tabs (feat. Suscat0);229376;;;;;;;;;;;;;;;
2020-04-18 18:23;Wallows;Just Like A Movie;3390;;;;;;;;;;;;;;;
2020-04-18 18:23;Cuco;Keeping Tabs (feat. Suscat0);18805;;;;;;;;;;;;;;;
2020-04-18 18:27;J Balvin;Morado;200666;;;;;;;;;;;;;;;
2020-04-18 18:31;Alex Rose;Mala (with Alex Rose, Dayme y El High, Brray);225770;;;;;;;;;;;;;;;
2020-04-18 19:57;Frank Sinatra;(Love Is) The Tender Trap;3157;;;;;;;;;;;;;;;
2020-04-18 19:57;Frank Sinatra;Theme From New York, New York;320;;;;;;;;;;;;;;;
2020-04-18 19:57;Ozuna;Yo Tengo una Gata;58952;;;;;;;;;;;;;;;
2020-04-18 20:00;Frank Sinatra;That's Life;187040;;;;;;;;;;;;;;;
2020-04-18 20:04;Frank Sinatra;Theme From New York, New York;204146;;;;;;;;;;;;;;;
2020-04-18 20:07;Ray Charles;I Can't Stop Loving You;190805;;;;;;;;;;;;;;;
2020-04-18 20:09;Frank Sinatra;Saturday Night (Is The Loneliest Night In The Week);163000;;;;;;;;;;;;;;;
2020-04-18 20:12;Frank Sinatra;You Make Me Feel So Young - Remastered 1998;177400;;;;;;;;;;;;;;;
2020-04-18 20:17;Frank Sinatra;I Get A Kick Out Of You;35026;;;;;;;;;;;;;;;
2020-04-18 20:20;SALES;Chinese New Year;160000;;;;;;;;;;;;;;;
2020-04-18 20:24;Cuco;Keeping Tabs (feat. Suscat0);248160;;;;;;;;;;;;;;;
2020-04-18 20:28;Wallows;Just Like A Movie;247618;;;;;;;;;;;;;;;
2020-04-18 20:32;Current Joys;Fear;216539;;;;;;;;;;;;;;;
2020-04-18 20:37;Gus Dapperton;Give It To Me Straight;72357;;;;;;;;;;;;;;;
2020-04-18 20:38;Surfaces;Sunday Best;16384;;;;;;;;;;;;;;;
2020-04-18 20:43;Surfaces;Home;96000;;;;;;;;;;;;;;;
2020-04-18 20:46;Surfaces;Sunday Best;158571;;;;;;;;;;;;;;;
2020-04-18 20:48;Surfaces;Outside Interlude;114348;;;;;;;;;;;;;;;
2020-04-18 20:51;No Te Va Gustar;A Las Nueve;202063;;;;;;;;;;;;;;;
2020-04-18 21:15;evän;altissima;13155;;;;;;;;;;;;;;;
2020-04-18 21:15;Los Auténticos Decadentes;Loco (Tu Forma de Ser) [Ft. Rubén Albarrán] - MTV Unplugged;219260;;;;;;;;;;;;;;;
2020-04-18 21:15;Juan Rios;Luciérnaga;0;;;;;;;;;;;;;;;
2020-04-18 21:16;evän;altissima;0;;;;;;;;;;;;;;;
2020-04-18 21:16;Juan Rios;Luciérnaga;0;;;;;;;;;;;;;;;
2020-04-18 21:17;Prince Fox;Trust;8981;;;;;;;;;;;;;;;
2020-04-18 21:17;evän;altissima;0;;;;;;;;;;;;;;;
2020-04-18 21:17;Allem Iversom;fancy_data;0;;;;;;;;;;;;;;;
2020-04-18 21:19;evän;altissima;80020;;;;;;;;;;;;;;;
2020-04-18 21:21;Juan Rios;Luciérnaga;142580;;;;;;;;;;;;;;;
2020-04-18 21:26;Sofi Tukker;Ringless;161679;;;;;;;;;;;;;;;
2020-04-18 21:28;Lofi Fruits Music;Better Together;81176;;;;;;;;;;;;;;;
2020-04-18 21:28;Cookin Soul;Raw Quartet;2631;;;;;;;;;;;;;;;
2020-04-18 21:36;Forester;Spark;187321;;;;;;;;;;;;;;;
2020-04-18 21:39;EMBRZ;She Won't Let Me Down - French Braids Remix;21774;;;;;;;;;;;;;;;
2020-04-18 21:47;Juan Rios;On My Mind;141440;;;;;;;;;;;;;;;
2020-04-18 21:51;Adon;Fading Memories;152004;;;;;;;;;;;;;;;
2020-04-18 22:00;Post Malone;rockstar (feat. 21 Savage);15466;;;;;;;;;;;;;;;
2020-04-18 22:00;Young & Sick;Size of Relief;106790;;;;;;;;;;;;;;;
2020-04-18 22:01;No Te Va Gustar;La Única Voz (En Vivo);2922;;;;;;;;;;;;;;;
2020-04-18 22:01;No Te Va Gustar;Por el Agua;5589;;;;;;;;;;;;;;;
2020-04-18 22:01;Post Malone;Goodbyes (feat. Young Thug);15125;;;;;;;;;;;;;;;
2020-04-18 22:01;No Te Va Gustar;Hijo de las Armas;938;;;;;;;;;;;;;;;
2020-04-18 22:01;Drake;Legend;2048;;;;;;;;;;;;;;;
2020-04-18 22:11;BAYNK;HIGH;73258;;;;;;;;;;;;;;;
2020-04-18 22:15;Juan Rios;Luciérnaga;142580;;;;;;;;;;;;;;;
2020-04-18 22:20;Sofi Tukker;Ringless;105733;;;;;;;;;;;;;;;
2020-04-18 22:20;The Weeknd;Nothing Compares - Bonus Track;2944;;;;;;;;;;;;;;;
2020-04-18 22:23;The Weeknd;Missed You - Bonus Track;144539;;;;;;;;;;;;;;;
2020-04-18 22:25;The Weeknd;Final Lullaby - Bonus Track;68174;;;;;;;;;;;;;;;
2020-04-18 22:39;The Alpha Mindset Podcast;Learn to Control Them or Have Them Control You... The Choice is Yours.;15551;;;;;;;;;;;;;;;
2020-04-18 22:39;Entiende Tu Mente;La procrastinación... dejando para mañana lo que podemos hacer hoy - Podcast 08;835093;;;;;;;;;;;;;;;
2020-04-18 22:44;The Alpha Mindset Podcast;From the Kid Next Door to the Kid Behind Bars... This is my Story;73855;;;;;;;;;;;;;;;
2020-04-18 22:47;Filosofía Aplicada (a la vida);00. Filosofía Aplicada (a la vida), ¿Qué es?;175274;;;;;;;;;;;;;;;
2020-04-18 22:54;Entiende Tu Mente;Consejos para estudiar mejor - Podcast 07;0;;;;;;;;;;;;;;;
2020-04-18 22:54;Filosofía Aplicada (a la vida);01. ¿Quién eres tú?;391850;;;;;;;;;;;;;;;
2020-04-18 23:09;Entiende Tu Mente;El experimento de la cárcel de Stanford - Podcast 15;869781;;;;;;;;;;;;;;;
2020-04-19 01:00;Feid;PORFA;67721;;;;;;;;;;;;;;;
2020-04-19 01:00;Arcangel;Sigues Con El - Remix;5970;;;;;;;;;;;;;;;
2020-04-19 01:03;Arcangel;Sigues Con El - Remix;189566;;;;;;;;;;;;;;;
2020-04-19 02:40;Jonathan Moly;Viendo Gris;28483;;;;;;;;;;;;;;;
2020-04-19 02:43;Camilo;Favorito;211613;;;;;;;;;;;;;;;
2020-04-19 02:46;Camilo;Tutu;178613;;;;;;;;;;;;;;;
2020-04-19 02:49;Camilo;Por Primera Vez;147077;;;;;;;;;;;;;;;
2020-04-19 12:31;Arcangel;Sigues Con El - Remix;189566;;;;;;;;;;;;;;;
2020-04-19 12:34;Jonathan Moly;Viendo Gris;191020;;;;;;;;;;;;;;;
2020-04-19 12:37;King Goyi;Que Paso;1778;;;;;;;;;;;;;;;
2020-04-19 12:37;Bad Bunny;Si Veo a Tu Mamá;170971;;;;;;;;;;;;;;;
2020-04-19 12:40;Bad Bunny;Puesto Pa' Guerrial;190207;;;;;;;;;;;;;;;
2020-04-19 12:45;J Balvin;UN PESO;277106;;;;;;;;;;;;;;;
2020-04-19 12:47;Bad Bunny;Está Cabrón Ser Yo;113040;;;;;;;;;;;;;;;
2020-04-19 12:51;Bad Bunny;Dime Si Te Acuerdas;187272;;;;;;;;;;;;;;;
2020-04-19 12:55;J Balvin;ODIO;270400;;;;;;;;;;;;;;;
2020-04-19 12:58;Bad Bunny;Pero Ya No;160638;;;;;;;;;;;;;;;
2020-04-19 13:05;Bad Bunny;Me Mata;412631;;;;;;;;;;;;;;;
2020-04-19 13:09;J Balvin;Si Tu Novio Te Deja Sola;243560;;;;;;;;;;;;;;;
2020-04-19 13:13;Bad Bunny;25/8;243275;;;;;;;;;;;;;;;
2020-04-19 13:14;Bad Bunny;Como Antes;49760;;;;;;;;;;;;;;;
2020-04-19 13:18;Bad Bunny;Hablamos Mañana;240253;;;;;;;;;;;;;;;
2020-04-19 13:20;Bad Bunny;Amorfoda;153887;;;;;;;;;;;;;;;
2020-04-19 14:00;Arcangel;Tu No Vive Asi (feat. Mambo Kingz & DJ Luian);231462;;;;;;;;;;;;;;;
2020-04-19 14:03;Bad Bunny;¿Quien Tu Eres?;159228;;;;;;;;;;;;;;;
2020-04-19 14:07;J Balvin;COMO UN BEBÉ;218826;;;;;;;;;;;;;;;
2020-04-19 14:10;Bad Bunny;¿Cual Es Tu Plan?;214907;;;;;;;;;;;;;;;
2020-04-19 14:11;Bad Bunny;Yo Perreo Sola;3818;;;;;;;;;;;;;;;
2020-04-19 14:11;J Balvin;MOJAITA;10325;;;;;;;;;;;;;;;
2020-04-19 14:13;Bad Bunny;Si Veo a Tu Mamá;170971;;;;;;;;;;;;;;;
2020-04-19 14:17;Bad Bunny;La Difícil;141689;;;;;;;;;;;;;;;
2020-04-19 14:20;Bad Bunny;Vete;192024;;;;;;;;;;;;;;;
2020-04-19 14:22;Bad Bunny;Ignorantes;6570;;;;;;;;;;;;;;;
2020-04-19 14:22;Bad Bunny;La Santa;78857;;;;;;;;;;;;;;;
2020-04-19 14:36;Jarabe De Palo;La flaca;7445;;;;;;;;;;;;;;;
2020-04-19 14:36;Bad Bunny;A Tu Merced;23978;;;;;;;;;;;;;;;
2020-04-19 14:37;Rosario Ortega;Otro Lado;52394;;;;;;;;;;;;;;;
2020-04-19 14:38;TINI;Recuerdo;28586;;;;;;;;;;;;;;;
2020-04-19 14:41;Lalo Ebratt;Déjate Querer;202823;;;;;;;;;;;;;;;
2020-04-19 14:42;Lasso;Kamikaze;54276;;;;;;;;;;;;;;;
2020-04-19 14:45;Sech;Qué Más Pues;163584;;;;;;;;;;;;;;;
2020-04-19 14:45;Camilo;La Difícil;14549;;;;;;;;;;;;;;;
2020-04-19 14:45;Takeover;Por Primera Vez;2172;;;;;;;;;;;;;;;
2020-04-19 14:49;Camilo;Favorito;211613;;;;;;;;;;;;;;;
2020-04-19 14:52;Camilo;Por Primera Vez;183546;;;;;;;;;;;;;;;
2020-04-19 14:52;Takeover;El Mismo Aire;0;;;;;;;;;;;;;;;
2020-04-19 14:55;Camilo;El Mismo Aire;186255;;;;;;;;;;;;;;;
2020-04-19 14:56;Takeover;Media Luna;40813;;;;;;;;;;;;;;;
2020-04-19 15:00;Takeover;Si Estoy Contigo;22500;;;;;;;;;;;;;;;
2020-04-19 15:00;Camilo;Medialuna;207545;;;;;;;;;;;;;;;
2020-04-19 15:03;Camilo;Si Estoy Contigo;157623;;;;;;;;;;;;;;;
2020-04-19 15:03;Takeover;La Mitad;24012;;;;;;;;;;;;;;;
2020-04-19 15:06;Camilo;La Mitad;177791;;;;;;;;;;;;;;;
2020-04-19 15:09;Camilo;No Te Vayas;201226;;;;;;;;;;;;;;;
2020-04-19 15:12;Camilo;La Difícil;158533;;;;;;;;;;;;;;;
2020-04-19 15:15;Camilo;Tutu;178613;;;;;;;;;;;;;;;
2020-04-19 15:19;Reik;Si Me Dices Que Sí;211651;;;;;;;;;;;;;;;
2020-04-19 15:20;Mau y Ricky;Desconocidos;73374;;;;;;;;;;;;;;;
2020-04-19 15:32;Matisse;Primer Avión;80853;;;;;;;;;;;;;;;
2020-04-19 15:32;AfterMarket;1: #Aftermarket 10/08/2018 ;0;;;;;;;;;;;;;;;
2020-04-19 15:48;TED en Español;Cómo hablar con otros que piensan distinto | Guadalupe Nogués;877696;;;;;;;;;;;;;;;
2020-04-19 16:07;TED en Español;Amor vs sexo en las relaciones de hoy | Chipi Lozano;967680;;;;;;;;;;;;;;;
2020-04-19 16:25;TED en Español;Cómo nos manipulan en las redes sociales | Santiago Bilinkis;1047082;;;;;;;;;;;;;;;
2020-04-19 16:36;TED en Español;Lo que el ajedrez nos enseña sobre la vida | Rodrigo Azziani;672249;;;;;;;;;;;;;;;
2020-04-19 16:37;TED en Español;Cómo acabar con una educación aburrida | Ramón Barrera;2130;;;;;;;;;;;;;;;
2020-04-19 16:54;TED en Español;Las matemáticas y el amor eterno | Eduardo Sáenz de Cabezón;647680;;;;;;;;;;;;;;;
2020-04-19 16:55;TED en Español;Mi hija quiere entender el sistema financiero | Hernán Casciari;114069;;;;;;;;;;;;;;;
2020-04-19 19:14;Metro 95.1 Canal Oficial;PERROS DE LA CALLE - Hernán Casciari y el hombre que le salvó la vida;1896870;;;;;;;;;;;;;;;
2020-04-19 19:23;TED en Español;Mi hija quiere entender el sistema financiero | Hernán Casciari;305370;;;;;;;;;;;;;;;
2020-04-19 19:26;TED en Español;Mi hija quiere entender el sistema financiero | Hernán Casciari;1045;;;;;;;;;;;;;;;
2020-04-19 19:44;TED en Español;Mi hija quiere entender el sistema financiero | Hernán Casciari;952700;;;;;;;;;;;;;;;
2020-04-19 19:44;TED en Español;Mentir para decir la verdad | Liliana Bodoc;2190;;;;;;;;;;;;;;;
2020-04-19 19:55;TED Talks Daily;Go ahead, dream about the future | Charlie Jane Anders;0;;;;;;;;;;;;;;;
2020-04-19 19:55;TED en Español;¿Puede curarte la caca? | Mariano Collantes;458950;;;;;;;;;;;;;;;
2020-04-19 20:10;TED Talks Daily;Go ahead, dream about the future | Charlie Jane Anders;581550;;;;;;;;;;;;;;;
2020-04-19 20:13;Arcangel;Sigues Con El - Remix;189566;;;;;;;;;;;;;;;
2020-04-19 20:16;Jonathan Moly;Viendo Gris;191020;;;;;;;;;;;;;;;
2020-04-19 20:19;Bad Bunny;Si Veo a Tu Mamá;170971;;;;;;;;;;;;;;;
2020-04-19 20:22;King Goyi;Que Paso;181415;;;;;;;;;;;;;;;
2020-04-19 20:25;Ir Sais;Dream Girl - Remix;192452;;;;;;;;;;;;;;;
2020-04-19 20:28;Bad Bunny;La Difícil;163084;;;;;;;;;;;;;;;
2020-04-19 20:31;Monkey Slim;Qué Pena;185855;;;;;;;;;;;;;;;
2020-04-19 20:34;J Balvin;Rojo;150853;;;;;;;;;;;;;;;
2020-04-19 23:52;Camilo;Favorito;7808;;;;;;;;;;;;;;;
2020-04-19 23:52;Takeover;Media Luna;0;;;;;;;;;;;;;;;
2020-04-19 23:52;Camilo;El Mismo Aire;3200;;;;;;;;;;;;;;;
2020-04-19 23:52;Camilo;El Mismo Aire;2474;;;;;;;;;;;;;;;
2020-04-19 23:53;Takeover;Media Luna;40813;;;;;;;;;;;;;;;
2020-04-19 23:56;Reik;Si Me Dices Que Sí;2901;;;;;;;;;;;;;;;
2020-04-19 23:56;Camilo;La Mitad;167722;;;;;;;;;;;;;;;
2020-04-20 01:23;Camilo;Tutu;1344;;;;;;;;;;;;;;;
2020-04-20 01:23;Camilo;La Difícil;143317;;;;;;;;;;;;;;;
2020-04-20 01:26;Reik;Si Me Dices Que Sí;211651;;;;;;;;;;;;;;;
2020-04-20 01:30;Mau y Ricky;Desconocidos;204563;;;;;;;;;;;;;;;
2020-04-20 01:33;Matisse;Primer Avión;183362;;;;;;;;;;;;;;;
2020-04-20 01:37;Reik;Si Me Dices Que Sí;2133;;;;;;;;;;;;;;;
2020-04-20 01:37;Camilo;Tutu - Remix;35104;;;;;;;;;;;;;;;
2020-04-20 01:41;Camilo;Si Estoy Contigo;145557;;;;;;;;;;;;;;;
2020-04-20 14:18;Myke Towers;Diosa;45370;;;;;;;;;;;;;;;
2020-04-20 14:18;Arcangel;Sigues Con El - Remix;3306;;;;;;;;;;;;;;;
2020-04-20 14:21;Arcangel;Sigues Con El - Remix;182182;;;;;;;;;;;;;;;
2020-04-20 14:24;Jonathan Moly;Viendo Gris;191020;;;;;;;;;;;;;;;
2020-04-20 14:27;Bad Bunny;Si Veo a Tu Mamá;170971;;;;;;;;;;;;;;;
2020-04-20 14:30;King Goyi;Que Paso;181415;;;;;;;;;;;;;;;
2020-04-20 14:30;Ir Sais;Dream Girl - Remix;33868;;;;;;;;;;;;;;;
2020-04-20 17:02;Arcangel;Sigues Con El - Remix;189566;;;;;;;;;;;;;;;
2020-04-20 17:46;Jonathan Moly;Viendo Gris;78861;;;;;;;;;;;;;;;
2020-04-20 17:55;Bad Bunny;La Difícil;37260;;;;;;;;;;;;;;;
2020-04-20 17:59;AC/DC;Thunderstruck;292880;;;;;;;;;;;;;;;
2020-04-20 17:59;AC/DC;Rock N Roll Train;0;;;;;;;;;;;;;;;
2020-04-20 17:59;Bad Bunny;Si Veo a Tu Mamá;97962;;;;;;;;;;;;;;;
2020-04-20 18:00;AC/DC;Shoot to Thrill;40370;;;;;;;;;;;;;;;
2020-04-20 18:01;AC/DC;If You Want Blood (You've Got It);39470;;;;;;;;;;;;;;;
2020-04-20 18:01;Queen;The Show Must Go On - Remastered 2011;3040;;;;;;;;;;;;;;;
2020-04-20 18:01;Queen;Another One Bites The Dust;1170;;;;;;;;;;;;;;;
2020-04-20 18:01;Queen;Somebody To Love - Remastered 2011;3300;;;;;;;;;;;;;;;
2020-04-20 18:05;Queen;I Want To Break Free - Single Remix;258013;;;;;;;;;;;;;;;
2020-04-20 18:07;Queen;I Want It All - Single Version;135056;;;;;;;;;;;;;;;
2020-04-20 18:11;AC/DC;You Shook Me All Night Long;210173;;;;;;;;;;;;;;;
2020-04-20 18:16;AC/DC;Shoot to Thrill;317800;;;;;;;;;;;;;;;
2020-04-20 18:20;AC/DC;Rock 'N' Roll Damnation;216933;;;;;;;;;;;;;;;
2020-04-20 18:24;AC/DC;If You Want Blood (You've Got It);249213;;;;;;;;;;;;;;;
2020-04-20 18:24;Twisted Sister;I Wanna Rock;3780;;;;;;;;;;;;;;;
2020-04-20 18:27;Queen;Bohemian Rhapsody - Remastered 2011;160590;;;;;;;;;;;;;;;
2020-04-20 18:30;Queen;Somebody To Love - Remastered 2011;185360;;;;;;;;;;;;;;;
2020-04-20 18:35;Queen;Love Of My Life - Live;277533;;;;;;;;;;;;;;;
2020-04-20 18:40;Queen;Somebody To Love - Remastered 2011;296480;;;;;;;;;;;;;;;
2020-04-20 18:41;Queen;The Show Must Go On - Remastered 2011;94276;;;;;;;;;;;;;;;
2020-04-20 18:41;Queen;Bohemian Rhapsody - Remastered 2011;1578;;;;;;;;;;;;;;;
2020-04-20 18:41;Queen;Somebody To Love - Remastered 2011;1291;;;;;;;;;;;;;;;
2020-04-20 22:13;Arcangel;Sigues Con El - Remix;130176;;;;;;;;;;;;;;;
2020-04-20 22:30;Bad Bunny;Si Veo a Tu Mamá;170971;;;;;;;;;;;;;;;
2020-04-20 22:36;King Goyi;Que Paso;63685;;;;;;;;;;;;;;;
2020-04-20 22:36;Camilo;Favorito;1664;;;;;;;;;;;;;;;
2020-04-20 22:36;Camilo;El Mismo Aire;2303;;;;;;;;;;;;;;;
2020-04-20 22:37;Takeover;Media Luna;40813;;;;;;;;;;;;;;;
2020-04-20 22:40;Camilo;Medialuna;207545;;;;;;;;;;;;;;;
2020-04-20 22:41;Takeover;Si Estoy Contigo;22500;;;;;;;;;;;;;;;
2020-04-20 22:43;Camilo;Si Estoy Contigo;157623;;;;;;;;;;;;;;;
2020-04-20 22:44;Takeover;La Mitad;42958;;;;;;;;;;;;;;;
2020-04-20 22:45;Camilo;La Mitad;36693;;;;;;;;;;;;;;;
2020-04-21 11:21;Camilo;Por Primera Vez;183546;;;;;;;;;;;;;;;
2020-04-21 11:21;Takeover;El Mismo Aire;19766;;;;;;;;;;;;;;;
2020-04-21 11:24;Takeover;Media Luna;14408;;;;;;;;;;;;;;;
2020-04-21 11:24;Camilo;El Mismo Aire;186255;;;;;;;;;;;;;;;
2020-04-21 11:27;Takeover;Si Estoy Contigo;0;;;;;;;;;;;;;;;
2020-04-21 11:27;Camilo;Medialuna;150677;;;;;;;;;;;;;;;
2020-04-21 11:30;Camilo;Si Estoy Contigo;157623;;;;;;;;;;;;;;;
2020-04-21 11:30;Takeover;La Mitad;42958;;;;;;;;;;;;;;;
2020-04-21 11:32;Camilo;La Mitad;108202;;;;;;;;;;;;;;;
2020-04-21 11:32;Arcangel;Sigues Con El - Remix;20650;;;;;;;;;;;;;;;
2020-04-21 11:36;Romeo Santos;Debate De 4;18063;;;;;;;;;;;;;;;
2020-04-21 11:36;Romeo Santos;El Beso Que No Le Di;207484;;;;;;;;;;;;;;;
2020-04-21 11:40;Romeo Santos;La Diabla;239026;;;;;;;;;;;;;;;
2020-04-21 11:41;Romeo Santos;Intro;37826;;;;;;;;;;;;;;;
2020-04-21 11:48;Romeo Santos;Payasos;0;;;;;;;;;;;;;;;
2020-04-21 11:49;Romeo Santos;Promise (feat. Usher);24085;;;;;;;;;;;;;;;
2020-04-21 11:53;Jorge Drexler;Noctiluca;209520;;;;;;;;;;;;;;;
2020-04-21 11:54;Leonel García;Ella Es (feat. Jorge Drexler);63516;;;;;;;;;;;;;;;
2020-04-21 14:22;Leonel García;Ella Es (feat. Jorge Drexler);12120;;;;;;;;;;;;;;;
2020-04-21 14:27;AC/DC;If You Want Blood (You've Got It);273840;;;;;;;;;;;;;;;
2020-04-21 14:33;Deep Purple;Smoke On The Water - Remastered 2012;340742;;;;;;;;;;;;;;;
2020-04-21 14:37;KISS;Charisma;265933;;;;;;;;;;;;;;;
2020-04-21 14:41;Molotov;Amateur (Rock Me Amadeus);259600;;;;;;;;;;;;;;;
2020-04-21 14:47;Black Sabbath;Iron Man;354773;;;;;;;;;;;;;;;
2020-04-21 14:50;The Strokes;Someday;183573;;;;;;;;;;;;;;;
2020-04-21 14:57;Guns N' Roses;Paradise City;405640;;;;;;;;;;;;;;;
2020-04-21 15:02;The Rolling Stones;Start Me Up - Remastered;213066;;;;;;;;;;;;;;;
2020-04-21 15:02;AC/DC;T.N.T.;11961;;;;;;;;;;;;;;;
2020-04-21 17:59;AC/DC;T.N.T.;789;;;;;;;;;;;;;;;
2020-04-21 17:59;Camilo;Favorito;7381;;;;;;;;;;;;;;;
2020-04-21 17:59;Takeover;Por Primera Vez;2158;;;;;;;;;;;;;;;
2020-04-21 18:02;Reik;Si Me Dices Que Sí;179306;;;;;;;;;;;;;;;
2020-04-21 18:05;Matisse;Primer Avión;183362;;;;;;;;;;;;;;;
2020-04-21 18:11;Camilo;Tutu - Remix;92488;;;;;;;;;;;;;;;
2020-04-21 18:11;Camilo;Tutu - Remix;18730;;;;;;;;;;;;;;;
2020-04-21 18:12;Camilo;Tutu - Remix;52175;;;;;;;;;;;;;;;
2020-04-21 18:16;Sebastian Yatra;En Guerra;221386;;;;;;;;;;;;;;;
2020-04-21 18:19;Mau y Ricky;La Boca;206279;;;;;;;;;;;;;;;
2020-04-21 18:23;Mau y Ricky;La Boca - Remix;188467;;;;;;;;;;;;;;;
2020-04-21 18:26;Dimitri Vegas & Like Mike;Boomshakalaka;211920;;;;;;;;;;;;;;;
2020-04-21 18:30;Vic Mirallas;Late Mejor;204854;;;;;;;;;;;;;;;
2020-04-21 18:35;Takeover;Por Primera Vez;0;;;;;;;;;;;;;;;
2020-04-21 19:59;Takeover;Por Primera Vez;5810;;;;;;;;;;;;;;;
2020-04-21 20:01;Camilo;Favorito;101376;;;;;;;;;;;;;;;
2020-04-21 20:10;Camilo;Favorito;21973;;;;;;;;;;;;;;;
2020-04-21 20:13;Camilo;Por Primera Vez;183546;;;;;;;;;;;;;;;
2020-04-21 20:13;Takeover;El Mismo Aire;30551;;;;;;;;;;;;;;;
2020-04-21 20:17;Camilo;El Mismo Aire;186255;;;;;;;;;;;;;;;
2020-04-21 20:18;Takeover;Media Luna;40813;;;;;;;;;;;;;;;
2020-04-21 20:22;Takeover;Si Estoy Contigo;22500;;;;;;;;;;;;;;;
2020-04-21 20:22;Camilo;Medialuna;207545;;;;;;;;;;;;;;;
2020-04-21 20:26;Camilo;Si Estoy Contigo;157623;;;;;;;;;;;;;;;
2020-04-21 20:26;Takeover;La Mitad;42958;;;;;;;;;;;;;;;
2020-04-21 20:29;Camilo;La Mitad;177791;;;;;;;;;;;;;;;
2020-04-21 20:33;Camilo;No Te Vayas;201226;;;;;;;;;;;;;;;
2020-04-21 20:35;Camilo;La Difícil;158533;;;;;;;;;;;;;;;
2020-04-21 20:38;Camilo;Tutu;178613;;;;;;;;;;;;;;;
2020-04-21 20:42;Reik;Si Me Dices Que Sí;211651;;;;;;;;;;;;;;;
2020-04-21 20:45;Mau y Ricky;Desconocidos;204563;;;;;;;;;;;;;;;
2020-04-21 20:48;Matisse;Primer Avión;183362;;;;;;;;;;;;;;;
2020-04-21 20:51;Camilo;Tutu - Remix;164191;;;;;;;;;;;;;;;
2020-04-21 20:52;Sebastian Yatra;En Guerra;18211;;;;;;;;;;;;;;;
2020-04-21 20:55;Mau y Ricky;La Boca;206279;;;;;;;;;;;;;;;
2020-04-21 20:55;Mau y Ricky;La Boca - Remix;4186;;;;;;;;;;;;;;;
2020-04-21 20:59;Dimitri Vegas & Like Mike;Boomshakalaka;211920;;;;;;;;;;;;;;;
2020-04-21 21:02;Vic Mirallas;Late Mejor;204854;;;;;;;;;;;;;;;
2020-04-21 21:11;Takeover;Por Primera Vez;66833;;;;;;;;;;;;;;;
2020-04-21 21:15;Camilo;Favorito;211613;;;;;;;;;;;;;;;
2020-04-21 21:24;Camilo;Por Primera Vez;183546;;;;;;;;;;;;;;;
2020-04-21 21:25;Takeover;El Mismo Aire;30551;;;;;;;;;;;;;;;
2020-04-21 21:28;Camilo;El Mismo Aire;186255;;;;;;;;;;;;;;;
2020-04-21 21:42;Takeover;Media Luna;39183;;;;;;;;;;;;;;;
2020-04-21 22:51;Takeover;Si Estoy Contigo;9759;;;;;;;;;;;;;;;
2020-04-21 22:51;Camilo;Medialuna;207545;;;;;;;;;;;;;;;
